Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
18,female,in relationship,graduate,1.8484747400419559,facebook,43,178,4.3611709734105135,no,yes,38.78356615967443,Synthetic_Smart
23,female,in relationship,graduate,4.589070278449123,instagram,82,21,4.164310071884221,no,yes,50.28800715296864,Synthetic_Smart
23,female,single,undergraduate,1.0174748470044994,youtube,10,151,7.247033631752162,yes,no,10.271076882730142,Synthetic_Smart
28,female,married,high school,9.499865146084746,instagram,42,31,8.375543583467472,no,yes,55.28741674763129,Synthetic_Smart
28,female,married,high school,6.260514338928928,tiktok,80,80,4.691988454523555,no,no,68.1215030670669,Synthetic_Smart
21,female,in relationship,graduate,4.446077497133358,tiktok,14,180,4.617263415904037,no,no,51.28023290206567,Synthetic_Smart
23,male,in relationship,graduate,5.021569354450937,instagram,77,43,5.216800642619223,no,no,44.03069594590698,Synthetic_Smart
27,male,single,graduate,3.234726145683331,youtube,37,130,4.302013107125055,no,yes,36.098675441739886,Synthetic_Smart
23,female,single,graduate,5.654557937789424,tiktok,68,93,9.542018249347594,no,yes,35.524630015807425,Synthetic_Smart
23,female,married,high school,9.007859429548786,youtube,43,135,9.294072811955408,yes,no,63.035256815950724,Synthetic_Smart
29,female,in relationship,high school,9.31740166196196,tiktok,83,114,7.902065402107381,yes,no,66.56863656269074,Synthetic_Smart
23,male,in relationship,undergraduate,9.238639769847028,facebook,49,80,7.965035957974665,yes,no,66.57744571610014,Synthetic_Smart
26,male,single,high school,5.777048789672207,facebook,20,154,6.427016839872829,yes,yes,44.461724669554904,Synthetic_Smart
23,male,married,graduate,5.243922375113671,tiktok,73,107,4.304810520868239,no,yes,54.10956474526708,Synthetic_Smart
20,male,married,graduate,1.0552994368365378,instagram,72,89,7.9992299944127865,no,yes,11.811454507213513,Synthetic_Smart
29,male,in relationship,graduate,2.6134526917384995,tiktok,15,187,6.976705360010017,no,no,14.7680143597474,Synthetic_Smart
23,male,single,undergraduate,7.429964515483208,instagram,66,186,9.933849077608954,yes,yes,52.68813570885326,Synthetic_Smart
25,female,married,high school,8.977038460439129,facebook,21,146,7.323264401910356,yes,no,59.48133961756109,Synthetic_Smart
25,male,single,high school,2.5765215301568616,facebook,13,74,9.731154739395397,yes,no,3.361494048574641,Synthetic_Smart
26,male,single,graduate,1.3861399907525769,facebook,73,58,7.690506245678167,no,yes,21.419171900260704,Synthetic_Smart
29,female,in relationship,undergraduate,8.467883245573075,twitter,90,56,9.027986950250675,no,yes,44.604981217347714,Synthetic_Smart
29,male,married,high school,5.436566675655129,twitter,56,100,5.455417875150511,yes,yes,50.701170254500774,Synthetic_Smart
20,female,in relationship,undergraduate,3.7981094548626,facebook,65,89,7.141663642117619,no,no,37.55970310895588,Synthetic_Smart
26,female,in relationship,graduate,5.913670702892414,tiktok,20,179,4.617802246037499,yes,no,54.93119421952966,Synthetic_Smart
26,male,single,undergraduate,1.8347747201902886,twitter,67,185,8.017537152686103,no,no,42.11491651374985,Synthetic_Smart
22,female,in relationship,undergraduate,4.561855083875907,tiktok,53,122,9.238794103417215,no,yes,32.74362121065768,Synthetic_Smart
29,male,married,graduate,5.292105116666564,youtube,48,139,9.866432892495641,no,no,41.48538898211515,Synthetic_Smart
20,female,in relationship,high school,9.7319189396097,youtube,24,134,7.393710518643182,yes,yes,60.84379762355828,Synthetic_Smart
20,female,single,graduate,8.522470393497084,twitter,76,184,5.790955531205077,no,yes,84.69404374692411,Synthetic_Smart
27,male,married,graduate,6.384683092372043,youtube,69,41,7.82430478843386,no,yes,48.7577215339099,Synthetic_Smart
27,female,married,graduate,9.731354663133509,instagram,59,61,4.506007862951625,no,no,72.69569652114572,Synthetic_Smart
25,male,single,undergraduate,1.843445644586867,facebook,97,66,9.27120591169821,yes,yes,20.242170267070993,Synthetic_Smart
24,male,in relationship,undergraduate,8.734482102429244,instagram,87,194,6.96603492432982,yes,yes,82.18104222524634,Synthetic_Smart
20,female,single,graduate,8.582733207345445,instagram,10,199,4.797231559560482,yes,no,70.19180303924402,Synthetic_Smart
25,male,single,graduate,7.556005469074066,instagram,86,184,9.702131743726449,yes,yes,70.09811779591142,Synthetic_Smart
29,female,married,high school,3.399023991409882,youtube,37,84,9.596819216904937,no,yes,18.708512115383126,Synthetic_Smart
18,female,married,graduate,3.5583238779310395,tiktok,24,163,5.754265852876195,yes,yes,39.976014333427514,Synthetic_Smart
20,female,single,undergraduate,4.447631031004134,instagram,70,152,4.049691032859975,yes,yes,53.77439668998603,Synthetic_Smart
26,female,in relationship,graduate,2.7680060535494415,youtube,58,53,6.652705934799167,no,yes,21.533642507852793,Synthetic_Smart
20,female,single,graduate,6.099061616290789,youtube,77,183,7.845924504085417,yes,no,52.755723711447914,Synthetic_Smart
23,female,married,graduate,8.994317832699721,twitter,62,35,7.349999239529766,no,yes,68.7155316097638,Synthetic_Smart
18,female,married,undergraduate,8.54619619722697,instagram,33,60,8.805158873146476,yes,yes,46.46743141920703,Synthetic_Smart
22,female,in relationship,graduate,5.405526433032237,youtube,24,77,5.7507573927286675,yes,yes,46.313275676687155,Synthetic_Smart
20,male,single,undergraduate,6.428679982348193,twitter,48,170,8.494492462788962,no,yes,36.25885516971075,Synthetic_Smart
25,male,in relationship,high school,3.47310065307221,tiktok,48,155,5.3329699739791225,yes,yes,40.36824229868135,Synthetic_Smart
29,male,married,undergraduate,7.003098905203508,tiktok,70,123,5.367604178707966,yes,yes,63.06983501986032,Synthetic_Smart
18,male,married,undergraduate,6.0463967894346595,tiktok,25,180,8.33390733945727,no,no,47.67337389947872,Synthetic_Smart
29,female,married,high school,4.3187305527112105,twitter,20,99,4.05241801956133,yes,yes,42.487998141421954,Synthetic_Smart
23,male,in relationship,undergraduate,8.120882126711193,youtube,19,148,6.69417899469497,no,yes,68.5877053081348,Synthetic_Smart
21,male,single,high school,4.004785149413995,instagram,48,131,4.066852060591539,yes,no,37.53212783330516,Synthetic_Smart
27,male,single,graduate,7.433461129281373,instagram,66,140,5.844852005165174,yes,yes,59.9027331382282,Synthetic_Smart
27,male,married,undergraduate,2.3029176595375205,youtube,57,105,5.474561747134843,yes,yes,33.77134740311254,Synthetic_Smart
19,female,married,high school,6.731462683587916,facebook,23,24,7.918309305335527,yes,no,35.68881517488276,Synthetic_Smart
29,female,married,high school,1.0918211039147756,twitter,83,73,5.699183226308632,yes,no,30.708513597869587,Synthetic_Smart
29,female,in relationship,graduate,2.0275613818114113,youtube,19,151,5.2041912156510275,no,no,25.535668622663792,Synthetic_Smart
18,male,in relationship,graduate,6.527151666976637,tiktok,12,100,6.674251703562322,no,yes,42.26011723410393,Synthetic_Smart
22,male,single,undergraduate,5.427580872639765,facebook,37,94,7.380994527308497,no,no,43.534502882556986,Synthetic_Smart
24,female,married,graduate,7.14731224419929,tiktok,80,91,4.69674454512491,no,no,59.573520028797944,Synthetic_Smart
23,female,married,high school,4.148149644999895,tiktok,64,158,9.892291049854677,yes,no,40.737926687924514,Synthetic_Smart
28,male,single,undergraduate,8.248897158356339,instagram,74,166,5.690977619519837,yes,no,75.95665245842387,Synthetic_Smart
27,female,married,undergraduate,4.408715843903398,youtube,98,134,7.482392811677893,no,yes,51.1304365721733,Synthetic_Smart
22,female,single,high school,6.063634237506546,youtube,35,179,9.511945816344799,yes,no,39.54373404740761,Synthetic_Smart
24,male,married,undergraduate,9.278667482063659,facebook,43,46,6.562138832701088,yes,no,52.17742463842525,Synthetic_Smart
21,male,in relationship,high school,7.72590179864046,tiktok,44,48,9.45979965663756,no,yes,35.565780240560066,Synthetic_Smart
26,male,in relationship,undergraduate,3.1407101882691837,instagram,82,66,7.410967413845923,yes,yes,21.560191166737553,Synthetic_Smart
24,male,in relationship,graduate,8.751893711795914,instagram,99,176,9.863191278884035,no,yes,79.09420331699019,Synthetic_Smart
18,female,in relationship,graduate,5.006825146856588,twitter,59,44,7.770990632583155,yes,no,42.40592483376036,Synthetic_Smart
21,female,married,high school,5.93653038281774,twitter,88,89,5.893892522599154,no,yes,64.52875285701566,Synthetic_Smart
19,female,in relationship,high school,1.7247830635618402,facebook,80,102,4.597200634522027,yes,yes,40.9966132969381,Synthetic_Smart
20,male,married,graduate,5.463249485783164,instagram,41,170,4.912759673618998,yes,no,58.75148069737721,Synthetic_Smart
28,male,married,undergraduate,5.107122634200682,twitter,73,26,6.540170023432554,yes,no,43.123386599035776,Synthetic_Smart
26,female,single,high school,9.758493385356626,instagram,28,89,9.60501085240669,yes,no,46.95015400335,Synthetic_Smart
25,male,in relationship,graduate,2.7531167393382496,youtube,15,180,8.385147359994313,yes,yes,29.366921012091492,Synthetic_Smart
19,female,single,graduate,7.739987348440814,youtube,56,84,9.291848135515256,yes,yes,53.84244104106399,Synthetic_Smart
23,male,single,graduate,4.0852616582482835,tiktok,77,73,4.7549231200690025,yes,yes,44.01699821674431,Synthetic_Smart
19,male,single,high school,3.088687080199558,twitter,87,197,8.694683595505566,no,no,35.92466359218462,Synthetic_Smart
25,female,single,undergraduate,7.846604176503058,facebook,90,151,6.903628754252058,no,yes,73.27207027005467,Synthetic_Smart
26,male,married,graduate,3.159375673465955,twitter,79,80,4.194624150412144,yes,yes,53.44200911229709,Synthetic_Smart
24,male,married,undergraduate,2.1601876650014042,facebook,67,122,6.982674448106114,yes,yes,30.818793363605053,Synthetic_Smart
19,male,married,high school,4.982642630251051,twitter,89,90,5.424953567541591,no,no,59.41079725207504,Synthetic_Smart
25,female,in relationship,high school,3.6005537180886273,facebook,40,76,9.04537147863734,no,yes,21.638565518955804,Synthetic_Smart
21,male,single,undergraduate,6.82965473831355,instagram,82,104,6.092704417604274,no,yes,62.73142384962876,Synthetic_Smart
24,male,single,graduate,8.153829303087113,youtube,95,80,8.476137089670113,no,no,64.72819808889066,Synthetic_Smart
29,female,in relationship,graduate,9.877361674599854,instagram,85,185,5.204768626125572,no,yes,86.86354831942687,Synthetic_Smart
20,female,in relationship,high school,5.578509131642854,facebook,87,41,5.498277258552146,no,no,48.81066324884348,Synthetic_Smart
20,female,single,undergraduate,4.538227245968287,instagram,52,134,7.7626029892401975,no,no,42.549939297214,Synthetic_Smart
28,male,married,undergraduate,9.667149520582127,youtube,38,189,5.251671138524563,yes,no,80.68052143481064,Synthetic_Smart
27,male,in relationship,high school,6.798648670766985,tiktok,10,171,9.218732719199716,no,yes,41.540872503181845,Synthetic_Smart
26,male,in relationship,high school,1.3748748052174968,instagram,32,91,8.159475485229965,no,yes,11.609615888987179,Synthetic_Smart
26,male,single,high school,8.844480988993038,instagram,46,68,5.025940707391065,no,yes,74.40914461755203,Synthetic_Smart
28,male,in relationship,graduate,5.907841523688878,twitter,71,35,8.360711424370079,yes,yes,39.2764516148601,Synthetic_Smart
24,male,married,high school,3.8424931235317867,tiktok,81,24,5.3021714213505335,no,no,44.26748300580593,Synthetic_Smart
19,female,in relationship,high school,8.216501983528909,facebook,68,109,5.678600909624191,no,yes,68.71488794767414,Synthetic_Smart
23,female,married,graduate,8.912001902897284,youtube,25,104,7.042987453930534,no,no,60.30991885462612,Synthetic_Smart
29,male,married,graduate,7.2587201671212584,instagram,44,97,6.4426125617901215,yes,yes,56.03601567669667,Synthetic_Smart
25,male,in relationship,graduate,4.612395438172877,youtube,70,52,4.859916831129356,yes,no,55.86794711487128,Synthetic_Smart
20,male,single,high school,4.229589231761428,facebook,84,49,8.905915212820648,yes,yes,25.663328609776638,Synthetic_Smart
19,male,married,undergraduate,7.560761346620885,instagram,87,28,7.4467029044977515,yes,no,60.527315045232314,Synthetic_Smart
25,female,single,undergraduate,6.846911436671906,facebook,62,119,7.277337757512713,yes,no,57.47824830366651,Synthetic_Smart
21,male,in relationship,high school,8.723771850178217,tiktok,96,42,9.673280042641709,no,yes,52.86471589003896,Synthetic_Smart
20,female,in relationship,high school,3.0698449311445994,facebook,47,129,6.673747583348113,no,yes,36.33834261025359,Synthetic_Smart
19,male,single,graduate,9.916600367398814,instagram,21,87,5.75509438871212,no,yes,71.02611556721624,Synthetic_Smart
23,male,in relationship,undergraduate,5.615327551121266,tiktok,48,112,4.07205601698703,yes,yes,58.745480966722894,Synthetic_Smart
21,female,single,undergraduate,6.428336201155269,twitter,29,92,7.037607853882021,yes,yes,49.67199940883298,Synthetic_Smart
26,male,married,high school,7.151044380879166,youtube,95,106,9.161014520768843,yes,no,55.198617689580395,Synthetic_Smart
23,female,in relationship,high school,3.7121426688366426,instagram,64,188,8.112415489650894,no,yes,35.82206249895319,Synthetic_Smart
20,male,married,high school,5.663029051487932,facebook,39,169,4.248151919269162,yes,yes,51.57632457084116,Synthetic_Smart
29,male,in relationship,undergraduate,1.692694220968864,twitter,38,22,9.042765535460276,no,no,10.558947698072913,Synthetic_Smart
23,male,single,undergraduate,3.1290363689960166,instagram,57,116,5.904405199664348,no,no,45.78177285391731,Synthetic_Smart
24,female,single,graduate,9.722709153352088,twitter,33,188,4.646610288891857,yes,no,83.87978261923693,Synthetic_Smart
23,female,single,undergraduate,2.1083421644132234,facebook,20,25,7.710887717054591,yes,yes,7.327356532599582,Synthetic_Smart
26,male,in relationship,undergraduate,6.636728694005867,youtube,46,50,5.209099811293813,no,no,61.95464180296031,Synthetic_Smart
28,female,married,undergraduate,8.821709561798599,youtube,33,44,7.4050498898867945,no,yes,58.599305248885756,Synthetic_Smart
27,female,in relationship,graduate,2.0631540748206136,youtube,33,36,5.286737206508898,no,yes,20.318458644586048,Synthetic_Smart
29,male,married,undergraduate,3.071925974344299,facebook,63,179,6.542539936007486,no,yes,40.81175719077747,Synthetic_Smart
18,female,in relationship,undergraduate,1.7720006446609682,instagram,38,134,8.773162969439497,yes,no,20.7704848987815,Synthetic_Smart
19,female,single,graduate,5.72981200245641,facebook,76,53,6.215253333052284,no,yes,53.9158259250499,Synthetic_Smart
26,male,single,undergraduate,9.23896363797205,instagram,47,41,4.452668496879292,yes,yes,73.18623312742325,Synthetic_Smart
27,female,single,high school,3.6954681222657286,instagram,66,192,7.4682236336768995,no,no,54.509251834948046,Synthetic_Smart
23,female,single,graduate,6.35847701111995,instagram,43,159,8.458254211537511,no,yes,51.23318753635468,Synthetic_Smart
18,male,single,graduate,2.4987879852442765,twitter,67,187,4.166780876041198,yes,no,59.136098637381195,Synthetic_Smart
28,male,in relationship,high school,5.1703010641623255,facebook,49,187,6.932396478753958,yes,no,47.65700187293637,Synthetic_Smart
29,female,married,graduate,7.458628405553953,tiktok,30,60,9.875612170001444,no,no,39.08259207330273,Synthetic_Smart
26,female,single,high school,7.855797066611405,instagram,25,37,4.368541925638795,yes,no,65.68275647481188,Synthetic_Smart
27,male,married,high school,6.53509465311825,youtube,59,98,9.37848800931469,no,no,55.19897917703456,Synthetic_Smart
21,female,married,graduate,4.080590670948791,instagram,51,35,5.4673595201375225,yes,no,33.48727007628245,Synthetic_Smart
20,male,single,graduate,2.632887398327889,twitter,81,171,5.985584306494445,no,no,50.608884728389434,Synthetic_Smart
26,female,single,undergraduate,6.568754213713292,facebook,51,127,8.520751529734309,yes,no,41.71122310578859,Synthetic_Smart
19,male,in relationship,undergraduate,7.885645979613231,youtube,31,176,8.949950067940444,yes,yes,51.92746090907578,Synthetic_Smart
23,female,in relationship,high school,4.560966123988832,tiktok,53,190,6.455919920374459,no,no,50.95950679206738,Synthetic_Smart
21,male,married,graduate,4.2346605824821415,instagram,36,90,7.736772557215017,no,no,23.841196346423075,Synthetic_Smart
21,female,in relationship,graduate,8.363534528652643,tiktok,82,20,4.774533865049106,no,no,65.55056771959072,Synthetic_Smart
18,male,in relationship,graduate,5.904024377861048,facebook,18,101,5.76103331185763,no,yes,47.60621192118975,Synthetic_Smart
24,female,in relationship,undergraduate,7.8021936221370805,tiktok,64,111,7.753659164659178,no,yes,61.346732546662096,Synthetic_Smart
26,female,single,graduate,9.144426856421262,tiktok,35,104,4.247143702716881,no,no,65.71267288278011,Synthetic_Smart
22,female,single,undergraduate,5.567087315840527,instagram,82,134,4.4542616062626,no,yes,65.84336262158851,Synthetic_Smart
19,female,married,high school,9.640673981278225,tiktok,28,138,6.848932642661486,no,no,71.86791452331863,Synthetic_Smart
25,female,in relationship,high school,3.5714580471916904,instagram,72,64,8.790693647820707,no,yes,29.839569090180156,Synthetic_Smart
19,female,single,high school,8.440122894801178,instagram,19,26,6.5762527894522815,no,yes,46.720208325823094,Synthetic_Smart
28,male,married,high school,2.7378204829995103,twitter,28,84,4.742028844359511,yes,yes,31.54392663786488,Synthetic_Smart
21,female,in relationship,high school,7.216545234300246,facebook,58,144,8.058037833795762,no,no,56.439703703320006,Synthetic_Smart
29,female,in relationship,high school,8.105487075398532,twitter,48,187,5.701524612037543,no,no,74.26505724792129,Synthetic_Smart
26,male,married,high school,7.756483015581542,facebook,94,179,7.7357174338714305,no,yes,69.22994317018637,Synthetic_Smart
20,female,married,undergraduate,7.20453601172197,youtube,18,154,7.830113403765474,yes,yes,42.71613619865974,Synthetic_Smart
21,male,single,graduate,1.7610591124488324,twitter,65,34,5.800268544389542,yes,no,33.36639054980278,Synthetic_Smart
27,male,in relationship,high school,4.279423842271764,instagram,19,71,9.261847675355664,no,no,21.162207404896087,Synthetic_Smart
28,male,single,high school,8.556435380945501,twitter,77,53,8.17116615166941,yes,yes,61.55568574803751,Synthetic_Smart
29,female,married,high school,2.8951008892828445,twitter,21,181,8.890641378541652,no,no,26.796019487289264,Synthetic_Smart
25,male,single,undergraduate,4.726874733949743,twitter,90,57,4.252571665841481,yes,yes,62.996995993775606,Synthetic_Smart
26,male,married,graduate,7.082278029040054,facebook,50,29,6.473033618648529,no,yes,40.32547661439489,Synthetic_Smart
28,female,married,high school,9.76602454106131,instagram,28,141,5.850886486280402,yes,no,81.00615623902729,Synthetic_Smart
23,male,in relationship,graduate,4.792154924359073,twitter,14,73,4.289924499783542,yes,no,36.41343753617392,Synthetic_Smart
27,male,single,high school,3.563939556632989,youtube,10,71,9.387362241502995,no,yes,19.000823620054177,Synthetic_Smart
29,female,married,high school,5.656268485783702,instagram,60,77,6.884983229000331,no,yes,36.2766457386687,Synthetic_Smart
25,female,married,undergraduate,6.072093325425482,youtube,23,151,6.622949727847553,yes,no,57.75184640870088,Synthetic_Smart
28,male,single,high school,5.134828259507061,instagram,41,176,9.126136311700723,no,no,37.65347177944454,Synthetic_Smart
21,female,single,graduate,3.6597668513880715,twitter,65,69,4.873878898922893,no,no,43.446809779797235,Synthetic_Smart
19,male,married,undergraduate,5.624749917827369,tiktok,97,30,5.134102801914143,yes,no,57.46316387339942,Synthetic_Smart
21,female,single,high school,2.2415536083404226,facebook,60,120,7.839328568845366,yes,no,18.809631071858238,Synthetic_Smart
28,female,married,graduate,7.463832695378893,tiktok,82,75,8.034887367699126,yes,no,60.72606160795607,Synthetic_Smart
22,female,in relationship,undergraduate,9.024844962072214,instagram,13,189,4.377322400812185,no,no,79.22207374784281,Synthetic_Smart
24,male,in relationship,high school,5.027232620401575,youtube,35,106,8.08813990436361,yes,no,43.454616194505704,Synthetic_Smart
29,male,in relationship,high school,7.981530914274478,twitter,41,80,7.355485909613925,yes,no,53.148008036799766,Synthetic_Smart
22,female,married,undergraduate,5.285402365225642,instagram,12,70,4.38143907867233,no,yes,54.699409730492434,Synthetic_Smart
26,female,single,undergraduate,8.734694618018711,twitter,55,54,7.707934294721431,no,yes,51.82901966835385,Synthetic_Smart
26,female,single,high school,8.652605905550546,twitter,93,31,6.34962543550101,yes,no,69.75021581533424,Synthetic_Smart
23,male,single,undergraduate,8.802762066191008,twitter,63,35,5.350699251311435,no,no,69.78107160855704,Synthetic_Smart
23,female,single,graduate,6.474626349633502,instagram,15,46,8.911472261449008,yes,yes,32.980443501232024,Synthetic_Smart
23,female,single,high school,1.0392860962198394,youtube,25,73,8.486121874273655,yes,no,12.576313639199052,Synthetic_Smart
20,male,single,undergraduate,5.193211114956493,twitter,36,109,5.394576551841847,yes,yes,47.509990667270614,Synthetic_Smart
24,male,married,undergraduate,9.83506087120252,tiktok,21,25,7.439105520690388,yes,yes,57.83683019240509,Synthetic_Smart
26,female,single,high school,1.8351107658691814,youtube,27,38,7.78656885762818,no,no,8.083701170106762,Synthetic_Smart
22,female,in relationship,high school,7.809599004270165,instagram,31,117,5.815393053019215,no,no,67.07623060255494,Synthetic_Smart
21,female,in relationship,graduate,8.35326279899202,tiktok,74,82,7.602203038911686,no,no,62.52897585322954,Synthetic_Smart
19,female,in relationship,graduate,5.411026938139725,tiktok,80,160,6.166782720191887,no,no,57.75654585624389,Synthetic_Smart
27,female,in relationship,undergraduate,9.276781843107148,twitter,68,170,4.847480020123568,yes,yes,90.75075594093889,Synthetic_Smart
21,female,in relationship,high school,3.3587692427862015,instagram,86,29,6.182285607645706,no,yes,42.511273538380614,Synthetic_Smart
26,female,in relationship,undergraduate,7.2949455128079395,twitter,98,99,9.969001508357513,no,no,58.540972504801836,Synthetic_Smart
27,female,single,high school,5.374811460727485,twitter,44,99,9.980353311170584,no,no,34.909941130196366,Synthetic_Smart
27,male,single,high school,2.4096179892752345,youtube,35,140,4.773848274986851,yes,yes,41.744773482548155,Synthetic_Smart
24,female,married,high school,8.841907855915279,facebook,26,167,6.705460806350482,yes,no,71.84764382473118,Synthetic_Smart
24,female,single,undergraduate,3.2288607524040116,tiktok,28,50,5.700070605929602,yes,yes,32.199716139289066,Synthetic_Smart
24,female,married,graduate,6.980086178590728,tiktok,42,57,4.8446226032636375,yes,yes,61.13435826363914,Synthetic_Smart
18,male,single,high school,9.52547255944118,facebook,32,188,8.490258946079102,no,no,60.76203087029778,Synthetic_Smart
20,male,married,high school,4.944618200115569,twitter,72,85,9.26716581287722,no,no,39.9648509228945,Synthetic_Smart
21,female,single,undergraduate,7.303617239440641,instagram,76,91,6.716038045438971,no,no,61.697258216249494,Synthetic_Smart
21,male,married,undergraduate,5.306545066702523,tiktok,43,150,5.604021275052931,yes,no,56.29390850967998,Synthetic_Smart
24,female,in relationship,high school,3.504617658821822,tiktok,92,183,6.168474164126373,no,no,61.77016961108757,Synthetic_Smart
24,male,in relationship,undergraduate,5.7964067267685095,instagram,19,127,6.9711914484263975,no,no,52.94687129437278,Synthetic_Smart
24,male,in relationship,undergraduate,5.259094341757974,tiktok,10,64,9.482952170734745,no,no,23.577134005434548,Synthetic_Smart
18,male,married,undergraduate,6.830037259108104,facebook,55,30,9.291610268910745,yes,yes,37.303085694920654,Synthetic_Smart
24,male,in relationship,undergraduate,4.427635602003448,twitter,87,98,6.555893422738343,no,no,42.143883339229035,Synthetic_Smart
29,female,single,high school,1.7141391099327623,tiktok,25,43,5.709663066233529,yes,no,21.662118004886544,Synthetic_Smart
27,female,single,undergraduate,4.244830666304276,facebook,46,98,4.1194271835721,yes,no,54.57098499271016,Synthetic_Smart
22,male,single,undergraduate,4.083635484863196,instagram,51,27,8.431294683026183,yes,no,22.700465698455023,Synthetic_Smart
28,male,married,high school,2.541652842922581,tiktok,26,61,9.558083243424367,no,no,13.4848279390555,Synthetic_Smart
26,male,married,high school,7.180760996318672,twitter,57,109,7.589952876148837,no,yes,58.40170612151111,Synthetic_Smart
28,male,married,undergraduate,4.311622917867039,tiktok,59,181,8.730824551226997,yes,no,33.890222983725835,Synthetic_Smart
21,female,in relationship,undergraduate,3.083498542321906,youtube,43,135,4.5471996069543605,yes,yes,45.59353266229446,Synthetic_Smart
20,female,single,undergraduate,4.171467022697822,facebook,43,46,6.103250851489299,no,no,36.68104975487611,Synthetic_Smart
18,female,in relationship,graduate,2.4299886453095287,twitter,20,146,5.413335288644175,yes,yes,40.141432279939394,Synthetic_Smart
18,female,married,high school,2.410170915133169,facebook,31,118,6.806826714897727,yes,yes,25.002234182863504,Synthetic_Smart
20,male,in relationship,high school,2.807165243020651,instagram,80,152,4.264820615407158,yes,yes,53.17341938494361,Synthetic_Smart
23,female,single,graduate,8.1090138395895,facebook,14,131,9.421493096982353,no,no,49.679303385747254,Synthetic_Smart
25,male,single,undergraduate,3.807454032907388,tiktok,28,125,7.359779089966116,yes,no,33.382107442571744,Synthetic_Smart
21,female,single,graduate,3.597146045174979,youtube,74,42,8.938950038455335,no,yes,30.484040593583885,Synthetic_Smart
28,male,single,graduate,9.787644754260164,instagram,46,69,9.3057822734906,no,yes,62.152547087777656,Synthetic_Smart
24,female,single,high school,6.197537573576726,twitter,17,47,4.837415042711474,yes,yes,51.473447983557904,Synthetic_Smart
28,male,in relationship,undergraduate,8.551769020903679,twitter,73,125,9.93002562023968,yes,yes,52.2379865191985,Synthetic_Smart
26,female,in relationship,high school,3.0738319583977898,facebook,60,26,6.720656755802954,no,no,24.549828291400523,Synthetic_Smart
19,female,in relationship,graduate,3.5365121485347566,instagram,11,44,8.338654446519687,yes,yes,9.813818011638089,Synthetic_Smart
22,female,single,graduate,6.710628823254492,tiktok,21,127,4.435857111320294,no,no,50.46022276983272,Synthetic_Smart
18,male,single,undergraduate,9.365203907191988,twitter,51,79,9.704350368569095,no,yes,49.13689779438929,Synthetic_Smart
29,female,in relationship,high school,8.578670076795213,facebook,33,77,7.321122555700969,yes,no,48.98876067878978,Synthetic_Smart
27,male,single,graduate,2.722097981619493,tiktok,76,109,7.976466736692014,no,yes,30.242139389734827,Synthetic_Smart
26,female,married,high school,9.264849545669213,youtube,37,62,7.0446781818825315,no,no,57.530094305342594,Synthetic_Smart
19,female,in relationship,high school,1.468199306359364,youtube,17,100,9.867623407735241,no,yes,5.279205700268037,Synthetic_Smart
24,male,married,undergraduate,7.9241959471955745,tiktok,19,189,6.161286177163934,no,no,65.52348247105823,Synthetic_Smart
24,female,single,undergraduate,2.311024702332706,twitter,45,63,5.4961774387043105,no,yes,21.66491910453012,Synthetic_Smart
18,female,married,high school,9.232885750215504,facebook,71,104,9.36960299330024,no,yes,63.715393427463255,Synthetic_Smart
29,female,single,undergraduate,8.105539174461308,facebook,62,56,6.446213847006127,no,no,52.34829796461358,Synthetic_Smart
22,female,married,undergraduate,9.377462160782796,youtube,53,71,4.721893440128449,no,yes,75.08397904166392,Synthetic_Smart
25,male,single,high school,8.413523378121898,instagram,14,164,8.688463103024073,yes,no,48.673492348795506,Synthetic_Smart
21,male,in relationship,undergraduate,3.4224674746951793,tiktok,69,86,8.70703675143514,yes,no,31.517600923366263,Synthetic_Smart
25,male,married,high school,9.139265531513976,youtube,46,188,4.011957398570174,yes,yes,82.80768749223509,Synthetic_Smart
24,male,married,high school,8.148185102014939,instagram,11,67,5.501700449225035,no,yes,56.748384419465246,Synthetic_Smart
18,male,married,graduate,5.521344312900201,instagram,98,98,6.103710626745487,no,yes,60.96479095645441,Synthetic_Smart
24,female,in relationship,high school,2.872612616889582,tiktok,65,188,5.115636374234924,yes,no,46.58605813353691,Synthetic_Smart
28,male,married,graduate,9.246794653864638,facebook,39,46,7.380335976005227,no,yes,57.49128153593267,Synthetic_Smart
29,male,single,undergraduate,3.6036462024731466,youtube,49,41,7.044376293252211,yes,yes,26.343096220446583,Synthetic_Smart
23,female,in relationship,high school,9.449890096191222,tiktok,23,86,5.481803950891985,yes,yes,69.58114320998408,Synthetic_Smart
19,male,married,high school,8.37113817730458,twitter,44,188,5.411509229663075,yes,no,79.39477129368913,Synthetic_Smart
18,male,in relationship,undergraduate,9.812486930938796,youtube,11,95,6.521675322376469,no,yes,70.57729464950911,Synthetic_Smart
23,female,single,high school,6.982078883439095,facebook,79,141,6.703892639251563,no,yes,54.076376367658426,Synthetic_Smart
24,female,married,undergraduate,5.90971642949174,facebook,92,66,4.2482502190990035,yes,yes,62.670656447968376,Synthetic_Smart
28,female,married,high school,7.228055395708493,youtube,86,105,9.649974506145844,yes,yes,58.479967184735834,Synthetic_Smart
