Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
25,female,single,high school,7.433333333333334,instagram,53,66,7.8,yes,2,Stressed,Synthetic_Imputed
24,female,single,undergraduate,7.65,instagram,52,52,7.0,yes,2,Stressed,Synthetic_Imputed
31,male,single,undergraduate,5.833333333333333,snapchat,54,47,7.6,yes,2,Stressed,Synthetic_Imputed
58,female,single,undergraduate,3.45,facebook,42,35,7.2,no,2,Healthy,Synthetic_Imputed
22,male,complicated,undergraduate,8.666666666666666,facebook,43,72,9.2,yes,3,Stressed,Synthetic_Imputed
23,male,in relationship,undergraduate,7.716666666666667,whatsapp,40,56,7.2,yes,4,Stressed,Synthetic_Imputed
36,female,single,undergraduate,3.933333333333333,whatsapp,62,47,8.4,yes,4,Healthy,Synthetic_Imputed
21,female,in relationship,graduate,8.15,whatsapp,59,61,6.6,yes,3,Stressed,Synthetic_Imputed
18,male,single,graduate,7.366666666666666,whatsapp,55,49,5.3,yes,3,Stressed,Synthetic_Imputed
30,male,in relationship,graduate,6.583333333333333,whatsapp,42,83,7.3,yes,1,Stressed,Synthetic_Imputed
35,female,single,undergraduate,6.333333333333333,tiktok,44,88,8.4,yes,3,Stressed,Synthetic_Imputed
45,female,single,graduate,4.55,tiktok,40,81,8.1,yes,4,Stressed,Synthetic_Imputed
29,female,single,undergraduate,5.6,youtube,36,72,7.3,yes,2,Stressed,Synthetic_Imputed
27,female,single,undergraduate,5.816666666666666,youtube,51,90,7.8,yes,4,Stressed,Synthetic_Imputed
21,female,complicated,undergraduate,8.033333333333333,youtube,40,53,8.1,no,3,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,8.216666666666667,x,43,80,7.4,yes,2,Stressed,Synthetic_Imputed
24,female,complicated,undergraduate,8.433333333333334,x,53,89,6.2,yes,3,Stressed,Synthetic_Imputed
16,male,in relationship,undergraduate,6.483333333333333,instagram,59,57,8.4,yes,2,Stressed,Synthetic_Imputed
22,female,in relationship,undergraduate,7.7,instagram,44,97,8.1,no,3,Stressed,Synthetic_Imputed
13,male,single,undergraduate,6.916666666666667,instagram,30,96,6.7,yes,3,Stressed,Synthetic_Imputed
22,female,in relationship,graduate,8.1,snapchat,53,60,6.9,yes,3,Stressed,Synthetic_Imputed
17,male,single,undergraduate,6.366666666666666,facebook,62,65,8.1,no,4,Stressed,Synthetic_Imputed
23,female,in relationship,undergraduate,7.583333333333333,facebook,52,46,8.4,no,2,Stressed,Synthetic_Imputed
28,male,complicated,undergraduate,5.8,facebook,50,41,7.1,no,2,Stressed,Synthetic_Imputed
19,female,single,undergraduate,8.016666666666667,facebook,53,110,6.4,no,1,Stressed,Synthetic_Imputed
31,male,single,undergraduate,6.233333333333333,facebook,52,96,5.4,yes,2,Stressed,Synthetic_Imputed
13,female,in relationship,high school,6.983333333333333,whatsapp,66,85,6.0,no,1,Stressed,Synthetic_Imputed
20,male,single,undergraduate,8.2,whatsapp,51,92,5.9,yes,3,Stressed,Synthetic_Imputed
29,female,in relationship,high school,6.6,tiktok,49,108,7.6,no,2,Stressed,Synthetic_Imputed
25,male,single,undergraduate,7.466666666666667,tiktok,51,56,5.2,yes,3,Stressed,Synthetic_Imputed
22,male,in relationship,graduate,7.866666666666666,youtube,69,79,8.9,yes,3,Stressed,Synthetic_Imputed
28,female,in relationship,graduate,6.483333333333333,x,51,83,6.8,yes,0,Stressed,Synthetic_Imputed
29,female,complicated,undergraduate,5.75,instagram,57,63,7.0,yes,2,Stressed,Synthetic_Imputed
18,male,single,graduate,6.966666666666667,instagram,46,90,6.6,yes,3,Stressed,Synthetic_Imputed
28,female,in relationship,graduate,6.366666666666666,snapchat,48,99,8.3,yes,3,Stressed,Synthetic_Imputed
23,female,single,graduate,8.583333333333334,snapchat,46,58,7.3,yes,3,Stressed,Synthetic_Imputed
17,male,in relationship,undergraduate,6.633333333333334,facebook,53,96,8.2,yes,4,Stressed,Synthetic_Imputed
41,male,single,graduate,3.85,facebook,52,75,5.7,yes,3,Healthy,Synthetic_Imputed
20,other,single,graduate,8.066666666666666,facebook,47,97,7.0,yes,4,Stressed,Synthetic_Imputed
26,female,in relationship,graduate,6.283333333333333,facebook,39,66,8.7,yes,1,Stressed,Synthetic_Imputed
23,male,single,graduate,8.25,whatsapp,55,60,5.5,yes,4,Stressed,Synthetic_Imputed
23,female,single,undergraduate,8.466666666666667,whatsapp,53,100,6.8,yes,3,Stressed,Synthetic_Imputed
28,other,in relationship,undergraduate,5.516666666666667,tiktok,45,56,6.4,yes,2,Stressed,Synthetic_Imputed
23,female,in relationship,graduate,7.733333333333333,tiktok,47,51,8.6,yes,2,Stressed,Synthetic_Imputed
36,female,single,undergraduate,4.133333333333334,youtube,46,91,8.1,no,4,Stressed,Synthetic_Imputed
36,female,single,graduate,4.35,youtube,53,101,8.4,yes,3,Stressed,Synthetic_Imputed
25,female,single,high school,8.566666666666666,youtube,42,121,8.6,yes,4,Stressed,Synthetic_Imputed
40,male,in relationship,undergraduate,3.4,x,32,46,8.4,no,4,Stressed,Synthetic_Imputed
13,male,single,graduate,6.616666666666666,x,53,46,8.1,yes,2,Stressed,Synthetic_Imputed
28,female,in relationship,graduate,5.833333333333333,x,58,100,8.1,yes,3,Stressed,Synthetic_Imputed
20,other,single,undergraduate,8.016666666666667,instagram,57,60,6.5,yes,4,Stressed,Synthetic_Imputed
25,female,single,graduate,8.633333333333333,snapchat,62,68,7.7,yes,4,Stressed,Synthetic_Imputed
64,male,complicated,undergraduate,2.9,facebook,53,57,7.2,yes,2,Healthy,Synthetic_Imputed
32,male,in relationship,graduate,6.516666666666667,whatsapp,52,88,5.5,yes,3,Stressed,Synthetic_Imputed
22,female,complicated,undergraduate,7.383333333333334,whatsapp,37,35,6.3,yes,3,Stressed,Synthetic_Imputed
19,female,single,undergraduate,7.6,whatsapp,43,96,7.6,yes,3,Stressed,Synthetic_Imputed
20,male,single,graduate,7.783333333333333,tiktok,40,132,6.6,yes,2,Stressed,Synthetic_Imputed
35,male,single,graduate,6.0,tiktok,67,98,6.5,yes,3,Stressed,Synthetic_Imputed
69,female,in relationship,undergraduate,3.216666666666667,tiktok,46,66,7.2,yes,4,Stressed,Synthetic_Imputed
52,male,single,graduate,3.4,youtube,41,63,5.2,yes,3,Stressed,Synthetic_Imputed
38,male,single,graduate,4.616666666666666,youtube,55,72,8.0,no,1,Stressed,Synthetic_Imputed
22,male,in relationship,graduate,7.666666666666667,x,51,94,6.9,yes,2,Stressed,Synthetic_Imputed
27,female,in relationship,graduate,5.883333333333334,x,30,59,7.8,yes,4,Stressed,Synthetic_Imputed
35,male,single,undergraduate,6.1,x,56,92,5.4,no,2,Stressed,Synthetic_Imputed
35,female,single,undergraduate,6.316666666666666,x,52,60,8.3,yes,3,Stressed,Synthetic_Imputed
23,female,in relationship,graduate,8.283333333333333,instagram,60,83,6.7,no,2,Stressed,Synthetic_Imputed
25,male,single,undergraduate,8.5,instagram,52,52,6.8,yes,1,Stressed,Synthetic_Imputed
52,male,single,graduate,2.3666666666666667,instagram,56,76,7.5,no,2,Healthy,Synthetic_Imputed
28,female,single,graduate,5.55,snapchat,57,103,7.7,yes,3,Stressed,Synthetic_Imputed
37,female,single,graduate,3.7666666666666666,snapchat,45,59,8.2,yes,3,Stressed,Synthetic_Imputed
21,male,single,undergraduate,7.983333333333333,snapchat,56,49,6.9,yes,1,Stressed,Synthetic_Imputed
27,female,in relationship,undergraduate,6.166666666666667,facebook,50,51,7.9,yes,3,Stressed,Synthetic_Imputed
27,female,single,graduate,6.383333333333334,facebook,61,93,7.5,yes,2,Stressed,Synthetic_Imputed
21,male,in relationship,undergraduate,8.6,facebook,41,84,7.4,yes,2,Stressed,Synthetic_Imputed
17,female,single,graduate,6.466666666666667,facebook,50,53,6.0,no,4,Stressed,Synthetic_Imputed
42,female,complicated,undergraduate,3.433333333333333,whatsapp,55,100,6.5,yes,2,Healthy,Synthetic_Imputed
28,male,single,undergraduate,6.05,tiktok,40,66,6.0,no,3,Stressed,Synthetic_Imputed
21,female,single,undergraduate,8.666666666666666,youtube,42,89,5.4,yes,1,Stressed,Synthetic_Imputed
26,female,single,undergraduate,5.533333333333333,youtube,46,121,6.1,no,2,Stressed,Synthetic_Imputed
21,female,in relationship,undergraduate,7.933333333333334,x,46,75,4.7,yes,1,Stressed,Synthetic_Imputed
26,male,in relationship,undergraduate,6.55,instagram,42,117,9.0,yes,4,Stressed,Synthetic_Imputed
33,male,in relationship,undergraduate,5.416666666666667,instagram,50,86,4.5,yes,3,Stressed,Synthetic_Imputed
32,female,in relationship,undergraduate,5.816666666666666,snapchat,49,79,7.5,no,3,Stressed,Synthetic_Imputed
37,male,single,undergraduate,4.033333333333333,snapchat,55,102,5.0,no,4,Stressed,Synthetic_Imputed
36,female,single,graduate,4.25,snapchat,51,59,5.8,no,4,Stressed,Synthetic_Imputed
41,female,single,graduate,4.466666666666667,snapchat,44,100,7.6,no,3,Stressed,Synthetic_Imputed
30,male,single,graduate,5.333333333333333,snapchat,45,54,7.9,no,1,Stressed,Synthetic_Imputed
63,female,single,undergraduate,3.433333333333333,facebook,54,65,8.7,yes,4,Healthy,Synthetic_Imputed
20,female,single,undergraduate,7.7,whatsapp,58,92,8.0,yes,4,Stressed,Synthetic_Imputed
28,female,single,graduate,6.316666666666666,tiktok,53,20,4.3,no,4,Stressed,Synthetic_Imputed
28,male,in relationship,high school,6.533333333333333,tiktok,48,69,7.5,yes,3,Stressed,Synthetic_Imputed
45,male,single,undergraduate,3.5833333333333335,youtube,44,80,8.5,yes,2,Stressed,Synthetic_Imputed
21,female,in relationship,graduate,7.8,youtube,45,99,6.1,yes,3,Stressed,Synthetic_Imputed
31,male,single,undergraduate,6.016666666666667,youtube,46,103,8.2,yes,4,Stressed,Synthetic_Imputed
14,female,single,graduate,7.233333333333333,youtube,52,63,5.3,yes,3,Stressed,Synthetic_Imputed
13,male,single,undergraduate,7.2,x,66,92,7.9,yes,4,Stressed,Synthetic_Imputed
31,other,in relationship,undergraduate,6.416666666666667,x,53,79,7.3,yes,1,Stressed,Synthetic_Imputed
34,female,in relationship,undergraduate,5.466666666666667,instagram,45,52,6.0,yes,3,Stressed,Synthetic_Imputed
23,male,in relationship,undergraduate,7.683333333333334,instagram,65,58,8.1,yes,2,Stressed,Synthetic_Imputed
19,male,single,graduate,8.083333333333334,snapchat,58,95,7.5,no,3,Stressed,Synthetic_Imputed
14,female,single,graduate,6.35,facebook,40,80,7.8,yes,3,Stressed,Synthetic_Imputed
24,male,in relationship,high school,7.966666666666667,whatsapp,46,80,8.0,no,3,Stressed,Synthetic_Imputed
63,male,single,graduate,3.183333333333333,whatsapp,57,78,5.5,yes,2,Healthy,Synthetic_Imputed
67,female,in relationship,undergraduate,3.4,whatsapp,52,76,9.1,no,3,Healthy,Synthetic_Imputed
67,female,in relationship,undergraduate,3.6166666666666667,whatsapp,50,94,5.6,no,3,Healthy,Synthetic_Imputed
68,female,in relationship,high school,2.4833333333333334,whatsapp,43,42,8.4,yes,4,Healthy,Synthetic_Imputed
28,female,in relationship,graduate,5.7,whatsapp,52,91,5.7,yes,3,Stressed,Synthetic_Imputed
27,male,single,graduate,6.583333333333333,tiktok,39,97,7.4,yes,2,Stressed,Synthetic_Imputed
25,female,in relationship,graduate,7.45,tiktok,53,99,8.4,no,1,Stressed,Synthetic_Imputed
24,male,single,graduate,7.666666666666667,tiktok,65,120,7.9,no,3,Stressed,Synthetic_Imputed
13,female,single,undergraduate,6.883333333333334,tiktok,42,99,6.7,no,4,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,8.1,tiktok,56,80,5.0,yes,3,Stressed,Synthetic_Imputed
21,male,in relationship,undergraduate,7.85,youtube,37,116,5.9,no,4,Stressed,Synthetic_Imputed
29,female,in relationship,undergraduate,6.466666666666667,x,59,96,8.1,yes,3,Stressed,Synthetic_Imputed
32,male,single,undergraduate,5.333333333333333,x,52,92,5.0,yes,4,Stressed,Synthetic_Imputed
31,female,in relationship,graduate,5.55,x,62,72,5.4,yes,4,Stressed,Synthetic_Imputed
24,male,single,graduate,7.766666666666667,x,52,59,6.6,yes,4,Stressed,Synthetic_Imputed
35,female,single,undergraduate,5.983333333333333,x,44,88,4.5,yes,3,Stressed,Synthetic_Imputed
19,male,in relationship,undergraduate,7.733333333333333,instagram,46,110,7.8,yes,2,Stressed,Synthetic_Imputed
20,female,single,undergraduate,7.95,instagram,47,64,7.8,yes,1,Stressed,Synthetic_Imputed
29,male,in relationship,graduate,6.166666666666667,instagram,44,36,7.5,no,4,Stressed,Synthetic_Imputed
18,female,single,graduate,7.35,snapchat,59,71,5.6,yes,2,Stressed,Synthetic_Imputed
24,male,single,graduate,8.566666666666666,snapchat,42,79,8.0,yes,2,Stressed,Synthetic_Imputed
65,female,in relationship,graduate,2.433333333333333,snapchat,53,100,7.4,yes,3,Healthy,Synthetic_Imputed
58,female,complicated,undergraduate,2.65,snapchat,49,66,8.2,no,4,Healthy,Synthetic_Imputed
21,male,single,graduate,7.616666666666666,facebook,38,75,8.4,no,3,Stressed,Synthetic_Imputed
67,male,single,undergraduate,2.8333333333333335,facebook,65,88,7.3,yes,3,Healthy,Synthetic_Imputed
54,female,single,undergraduate,3.2333333333333334,whatsapp,53,94,5.7,no,3,Healthy,Synthetic_Imputed
23,female,single,undergraduate,8.45,whatsapp,45,56,7.2,yes,4,Stressed,Synthetic_Imputed
38,male,single,undergraduate,3.5,tiktok,54,63,7.8,no,3,Stressed,Synthetic_Imputed
68,female,in relationship,undergraduate,2.716666666666667,tiktok,45,92,5.9,yes,4,Stressed,Synthetic_Imputed
35,female,single,high school,6.116666666666666,youtube,49,96,7.8,yes,2,Stressed,Synthetic_Imputed
27,female,in relationship,undergraduate,6.333333333333333,youtube,46,92,8.9,yes,4,Stressed,Synthetic_Imputed
31,male,single,graduate,6.55,youtube,52,54,7.0,yes,4,Stressed,Synthetic_Imputed
16,female,complicated,graduate,6.383333333333334,x,43,120,4.8,yes,3,Stressed,Synthetic_Imputed
30,male,single,graduate,6.0,instagram,51,20,8.6,yes,2,Stressed,Synthetic_Imputed
17,female,single,graduate,7.616666666666666,snapchat,56,73,8.4,no,3,Stressed,Synthetic_Imputed
28,male,in relationship,undergraduate,5.483333333333333,snapchat,65,92,7.8,yes,3,Stressed,Synthetic_Imputed
69,female,single,undergraduate,2.8833333333333333,facebook,41,63,7.6,yes,1,Healthy,Synthetic_Imputed
22,male,in relationship,undergraduate,8.1,facebook,59,80,8.0,yes,3,Stressed,Synthetic_Imputed
24,female,single,graduate,8.316666666666666,facebook,54,157,7.9,yes,4,Stressed,Synthetic_Imputed
19,male,in relationship,undergraduate,8.5,whatsapp,59,102,6.1,no,3,Stressed,Synthetic_Imputed
28,female,complicated,graduate,5.766666666666667,tiktok,52,68,7.8,yes,3,Stressed,Synthetic_Imputed
30,female,in relationship,graduate,5.983333333333333,tiktok,57,100,5.8,yes,3,Stressed,Synthetic_Imputed
21,male,in relationship,undergraduate,8.2,tiktok,50,55,6.7,yes,3,Stressed,Synthetic_Imputed
41,male,single,graduate,4.383333333333334,youtube,40,55,8.8,no,4,Stressed,Synthetic_Imputed
31,male,single,undergraduate,6.6,youtube,45,68,5.4,yes,0,Stressed,Synthetic_Imputed
22,female,complicated,graduate,7.466666666666667,youtube,52,20,6.5,yes,3,Stressed,Synthetic_Imputed
56,male,in relationship,undergraduate,2.683333333333333,youtube,48,69,5.7,yes,0,Stressed,Synthetic_Imputed
44,female,single,graduate,3.9,youtube,50,64,6.3,no,4,Stressed,Synthetic_Imputed
30,male,in relationship,undergraduate,5.65,x,42,69,8.2,yes,3,Stressed,Synthetic_Imputed
37,female,in relationship,undergraduate,4.266666666666667,instagram,51,51,8.0,yes,3,Stressed,Synthetic_Imputed
37,female,in relationship,graduate,4.483333333333333,instagram,37,86,5.6,no,1,Stressed,Synthetic_Imputed
19,female,single,graduate,7.35,instagram,51,45,9.1,yes,2,Stressed,Synthetic_Imputed
18,male,in relationship,undergraduate,6.533333333333333,snapchat,48,83,7.2,no,2,Stressed,Synthetic_Imputed
36,female,single,graduate,3.75,snapchat,54,91,8.3,no,2,Stressed,Synthetic_Imputed
19,female,single,graduate,8.15,facebook,46,64,8.0,yes,1,Stressed,Synthetic_Imputed
22,male,single,undergraduate,8.366666666666667,facebook,53,57,7.8,yes,2,Stressed,Synthetic_Imputed
24,female,single,undergraduate,8.583333333333334,facebook,50,62,6.6,yes,3,Stressed,Synthetic_Imputed
28,female,single,undergraduate,5.45,facebook,44,90,5.1,no,3,Stressed,Synthetic_Imputed
33,female,single,high school,5.416666666666667,whatsapp,56,117,7.5,no,3,Stressed,Synthetic_Imputed
27,male,single,undergraduate,6.033333333333333,tiktok,50,90,5.8,no,4,Stressed,Synthetic_Imputed
31,male,single,undergraduate,6.25,tiktok,53,61,6.7,yes,3,Stressed,Synthetic_Imputed
15,male,single,graduate,7.466666666666667,tiktok,55,97,7.8,yes,2,Stressed,Synthetic_Imputed
27,female,in relationship,graduate,6.65,youtube,48,48,6.2,no,3,Stressed,Synthetic_Imputed
29,male,in relationship,undergraduate,5.516666666666667,youtube,51,81,7.8,no,4,Stressed,Synthetic_Imputed
19,female,single,graduate,7.733333333333333,youtube,42,81,5.5,no,2,Stressed,Synthetic_Imputed
23,male,single,undergraduate,7.95,youtube,53,82,6.3,yes,4,Stressed,Synthetic_Imputed
18,female,in relationship,undergraduate,6.916666666666667,x,63,72,7.3,yes,3,Stressed,Synthetic_Imputed
45,female,single,undergraduate,4.133333333333334,x,46,46,7.5,no,3,Stressed,Synthetic_Imputed
21,male,in relationship,graduate,8.35,x,43,86,5.9,no,1,Stressed,Synthetic_Imputed
18,female,single,graduate,7.566666666666666,x,38,36,7.9,yes,4,Stressed,Synthetic_Imputed
23,female,single,high school,7.433333333333334,x,59,62,6.8,no,3,Stressed,Synthetic_Imputed
23,female,in relationship,undergraduate,8.533333333333333,instagram,61,77,5.3,yes,3,Stressed,Synthetic_Imputed
36,male,single,graduate,3.4,instagram,52,64,8.7,yes,1,Stressed,Synthetic_Imputed
39,male,single,undergraduate,3.6166666666666667,instagram,54,121,8.0,no,3,Stressed,Synthetic_Imputed
43,male,single,graduate,3.8,snapchat,50,91,6.0,yes,3,Stressed,Synthetic_Imputed
45,male,in relationship,undergraduate,4.016666666666667,snapchat,45,93,7.9,yes,3,Stressed,Synthetic_Imputed
19,male,single,graduate,8.416666666666666,facebook,46,81,5.7,no,4,Stressed,Synthetic_Imputed
28,female,single,graduate,6.633333333333334,facebook,44,102,7.0,yes,2,Stressed,Synthetic_Imputed
44,female,single,graduate,3.5,facebook,52,74,9.3,no,4,Healthy,Synthetic_Imputed
22,female,single,undergraduate,7.683333333333334,whatsapp,66,109,5.9,no,3,Stressed,Synthetic_Imputed
16,female,complicated,graduate,6.9,whatsapp,44,60,7.6,yes,4,Stressed,Synthetic_Imputed
25,male,single,graduate,8.116666666666667,whatsapp,59,39,5.5,yes,4,Stressed,Synthetic_Imputed
25,female,single,undergraduate,8.333333333333334,whatsapp,35,82,3.8,yes,3,Stressed,Synthetic_Imputed
42,male,single,graduate,4.3,tiktok,38,85,4.8,yes,4,Stressed,Synthetic_Imputed
34,female,in relationship,undergraduate,6.516666666666667,tiktok,50,72,7.3,yes,3,Stressed,Synthetic_Imputed
24,male,single,graduate,7.383333333333334,tiktok,49,75,5.9,yes,2,Stressed,Synthetic_Imputed
40,male,single,graduate,3.566666666666667,youtube,51,100,5.4,yes,2,Stressed,Synthetic_Imputed
31,male,in relationship,undergraduate,6.183333333333334,x,65,88,5.0,yes,1,Stressed,Synthetic_Imputed
23,male,in relationship,graduate,8.4,x,45,130,8.5,yes,3,Stressed,Synthetic_Imputed
45,male,single,graduate,4.616666666666666,x,56,102,7.2,yes,2,Stressed,Synthetic_Imputed
20,female,in relationship,undergraduate,7.483333333333333,x,56,93,6.1,yes,4,Stressed,Synthetic_Imputed
23,male,in relationship,undergraduate,7.45,instagram,44,49,7.4,no,4,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,7.666666666666667,instagram,47,67,5.5,yes,2,Stressed,Synthetic_Imputed
37,female,in relationship,undergraduate,3.8833333333333333,instagram,62,57,5.9,yes,2,Stressed,Synthetic_Imputed
24,female,in relationship,undergraduate,8.066666666666666,snapchat,71,85,6.4,yes,4,Stressed,Synthetic_Imputed
18,male,single,undergraduate,7.283333333333333,snapchat,47,20,4.6,no,4,Stressed,Synthetic_Imputed
32,male,in relationship,high school,6.5,snapchat,47,95,8.2,yes,3,Stressed,Synthetic_Imputed
57,female,in relationship,graduate,2.3333333333333335,facebook,55,105,7.3,yes,2,Healthy,Synthetic_Imputed
37,female,single,graduate,3.95,whatsapp,43,62,7.9,yes,4,Healthy,Synthetic_Imputed
33,male,in relationship,graduate,6.166666666666667,whatsapp,52,118,6.5,no,3,Stressed,Synthetic_Imputed
26,female,single,graduate,6.383333333333334,whatsapp,56,84,4.3,no,3,Stressed,Synthetic_Imputed
30,female,in relationship,graduate,6.566666666666666,tiktok,49,66,7.3,no,2,Stressed,Synthetic_Imputed
48,female,single,graduate,2.433333333333333,tiktok,60,86,5.2,yes,4,Stressed,Synthetic_Imputed
26,male,complicated,high school,5.833333333333333,youtube,44,81,7.7,no,3,Stressed,Synthetic_Imputed
20,male,single,undergraduate,8.05,youtube,37,63,8.6,yes,4,Stressed,Synthetic_Imputed
24,male,in relationship,graduate,8.266666666666667,youtube,56,94,8.9,yes,2,Stressed,Synthetic_Imputed
53,male,single,undergraduate,3.45,x,40,66,7.4,no,3,Stressed,Synthetic_Imputed
33,female,in relationship,undergraduate,5.716666666666667,instagram,57,20,5.2,yes,3,Stressed,Synthetic_Imputed
67,female,in relationship,graduate,2.933333333333333,instagram,44,69,7.1,yes,3,Healthy,Synthetic_Imputed
25,other,in relationship,graduate,8.15,instagram,52,72,7.4,yes,4,Stressed,Synthetic_Imputed
15,female,in relationship,undergraduate,7.333333333333333,snapchat,45,46,6.8,no,3,Stressed,Synthetic_Imputed
24,female,in relationship,high school,8.55,snapchat,65,99,6.5,yes,2,Stressed,Synthetic_Imputed
21,female,single,undergraduate,7.416666666666667,snapchat,56,104,5.0,no,3,Stressed,Synthetic_Imputed
30,female,in relationship,undergraduate,5.633333333333334,snapchat,57,56,5.2,no,4,Stressed,Synthetic_Imputed
13,female,in relationship,undergraduate,6.85,snapchat,40,140,8.8,yes,2,Stressed,Synthetic_Imputed
32,male,single,undergraduate,6.066666666666666,snapchat,36,69,5.9,yes,2,Stressed,Synthetic_Imputed
53,male,single,graduate,3.283333333333333,snapchat,48,77,5.9,yes,2,Stressed,Synthetic_Imputed
59,male,single,undergraduate,3.5,snapchat,43,69,8.3,yes,3,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,7.6,facebook,59,76,5.2,no,1,Stressed,Synthetic_Imputed
16,female,single,undergraduate,7.216666666666667,whatsapp,50,59,5.3,yes,2,Stressed,Synthetic_Imputed
45,male,single,graduate,4.433333333333334,whatsapp,54,102,5.2,no,3,Stressed,Synthetic_Imputed
29,male,single,undergraduate,6.65,whatsapp,47,69,8.4,no,3,Stressed,Synthetic_Imputed
23,female,in relationship,graduate,7.516666666666667,whatsapp,59,84,6.2,no,3,Stressed,Synthetic_Imputed
31,female,single,graduate,5.733333333333333,whatsapp,55,100,9.3,yes,3,Stressed,Synthetic_Imputed
35,female,single,graduate,5.483333333333333,tiktok,47,55,5.7,yes,4,Stressed,Synthetic_Imputed
43,female,in relationship,undergraduate,3.7,tiktok,54,106,4.8,no,3,Stressed,Synthetic_Imputed
28,male,single,undergraduate,6.1,youtube,43,86,8.4,yes,4,Stressed,Synthetic_Imputed
23,female,single,graduate,8.316666666666666,youtube,32,20,7.8,yes,2,Stressed,Synthetic_Imputed
22,male,single,graduate,8.533333333333333,youtube,40,48,5.3,no,2,Stressed,Synthetic_Imputed
26,male,in relationship,graduate,5.4,youtube,51,114,7.0,yes,3,Stressed,Synthetic_Imputed
14,male,in relationship,graduate,6.366666666666666,x,50,86,7.7,yes,3,Stressed,Synthetic_Imputed
17,male,in relationship,undergraduate,6.583333333333333,x,51,58,8.8,yes,1,Stressed,Synthetic_Imputed
25,female,single,undergraduate,7.8,x,56,73,8.2,no,3,Stressed,Synthetic_Imputed
23,female,single,graduate,7.983333333333333,instagram,57,95,5.4,no,1,Stressed,Synthetic_Imputed
51,male,single,undergraduate,3.2,instagram,46,75,6.8,yes,2,Stressed,Synthetic_Imputed
14,female,in relationship,graduate,7.6,snapchat,46,40,5.9,yes,4,Stressed,Synthetic_Imputed
39,male,single,undergraduate,3.466666666666667,snapchat,38,73,6.9,yes,3,Stressed,Synthetic_Imputed
35,male,single,graduate,5.683333333333334,snapchat,51,51,4.7,no,3,Stressed,Synthetic_Imputed
24,female,in relationship,graduate,7.866666666666666,facebook,50,87,8.5,no,3,Stressed,Synthetic_Imputed
16,female,in relationship,graduate,7.083333333333333,facebook,57,93,7.8,no,4,Stressed,Synthetic_Imputed
39,female,complicated,graduate,4.3,facebook,42,63,5.1,no,0,Stressed,Synthetic_Imputed
28,female,in relationship,undergraduate,6.516666666666667,facebook,56,69,8.4,no,1,Stressed,Synthetic_Imputed
53,female,in relationship,undergraduate,3.4833333333333334,whatsapp,41,43,8.2,no,4,Healthy,Synthetic_Imputed
21,male,single,graduate,7.35,whatsapp,46,46,7.7,no,3,Stressed,Synthetic_Imputed
44,female,in relationship,high school,3.75,tiktok,52,106,4.4,yes,4,Stressed,Synthetic_Imputed
20,male,in relationship,undergraduate,7.966666666666667,tiktok,55,43,6.6,no,4,Stressed,Synthetic_Imputed
61,female,single,undergraduate,3.3666666666666667,youtube,41,92,6.3,no,3,Stressed,Synthetic_Imputed
32,male,single,undergraduate,6.583333333333333,youtube,41,121,8.3,yes,3,Stressed,Synthetic_Imputed
66,female,in relationship,graduate,2.45,youtube,48,92,7.9,yes,3,Healthy,Synthetic_Imputed
21,male,single,graduate,7.633333333333334,x,37,47,6.1,no,4,Stressed,Synthetic_Imputed
33,male,in relationship,undergraduate,5.85,x,51,80,5.7,no,3,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,8.066666666666666,x,47,46,7.0,yes,3,Stressed,Synthetic_Imputed
28,female,single,undergraduate,6.25,instagram,50,108,9.2,yes,4,Stressed,Synthetic_Imputed
20,female,single,graduate,8.466666666666667,instagram,35,57,5.6,yes,3,Stressed,Synthetic_Imputed
25,female,single,undergraduate,7.333333333333333,instagram,53,157,7.5,no,3,Stressed,Synthetic_Imputed
33,male,in relationship,graduate,5.516666666666667,snapchat,55,63,7.8,yes,4,Stressed,Synthetic_Imputed
19,male,in relationship,undergraduate,7.733333333333333,snapchat,49,64,5.6,no,1,Stressed,Synthetic_Imputed
49,female,single,graduate,2.95,snapchat,57,101,6.7,yes,1,Stressed,Synthetic_Imputed
26,female,single,undergraduate,6.133333333333334,facebook,40,52,8.0,yes,3,Stressed,Synthetic_Imputed
20,female,single,undergraduate,8.35,facebook,49,47,9.5,no,3,Stressed,Synthetic_Imputed
33,female,single,undergraduate,5.4,whatsapp,40,63,7.6,yes,2,Stressed,Synthetic_Imputed
30,female,in relationship,graduate,5.616666666666666,whatsapp,54,88,8.2,no,3,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,7.833333333333333,whatsapp,53,75,7.5,no,2,Stressed,Synthetic_Imputed
27,male,in relationship,undergraduate,6.016666666666667,tiktok,44,96,8.1,yes,3,Stressed,Synthetic_Imputed
17,male,in relationship,graduate,7.633333333333334,youtube,52,85,7.1,yes,3,Stressed,Synthetic_Imputed
